Single Image Frame,x00,y00,z00,x01,y01,z01,x02,y02,z02,x03,y03,z03,x04,y04,z04,x05,y05,z05,x06,y06,z06,x07,y07,z07,x08,y08,z08,x09,y09,z09,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,Label
C:\Users\Gazi Wasif\Desktop\Gazi Wasif\Digits\Sign 0\Image Frames\Sign_0 - Frame (1).jpg,0.3017498552799225,0.7372785806655884,-3.531387119437568e-05,0.33705073595046997,0.7770630717277527,-0.21293379366397858,0.4001487195491791,0.7343447208404541,-0.3169289529323578,0.4763122797012329,0.6629695892333984,-0.35688212513923645,0.5458571910858154,0.5634225606918335,-0.3628489375114441,0.2516263723373413,0.5540067553520203,-0.3251190781593323,0.3598094880580902,0.42840099334716797,-0.41673773527145386,0.45644569396972656,0.4238288402557373,-0.43560102581977844,0.514227032661438,0.45478904247283936,-0.4190503656864166,0.2691737115383148,0.48526355624198914,-0.22464539110660553,0.3113962709903717,0.28634053468704224,-0.31965523958206177,0.3664247393608093,0.18190553784370422,-0.34637755155563354,0.4167890250682831,0.11590826511383057,-0.3547452986240387,0.2965298295021057,0.4486817419528961,-0.1261313557624817,0.33129653334617615,0.28779447078704834,-0.19429197907447815,0.36055344343185425,0.20415790379047394,-0.210785374045372,0.3844333291053772,0.14698255062103271,-0.20715898275375366,0.32769253849983215,0.4369853734970093,-0.04528208449482918,0.3316587209701538,0.32499054074287415,-0.08423294872045517,0.33629468083381653,0.24729089438915253,-0.11317292600870132,0.34121063351631165,0.1854303628206253,-0.12717407941818237,0
C:\Users\Gazi Wasif\Desktop\Gazi Wasif\Digits\Sign 0\Image Frames\Sign_0 - Frame (2).jpg,0.2991867661476135,0.7454034090042114,-1.5435995010193437e-05,0.33395224809646606,0.7819325923919678,-0.20178134739398956,0.3985000252723694,0.7374266386032104,-0.2980131208896637,0.480033278465271,0.6652661561965942,-0.33223089575767517,0.5536638498306274,0.5674522519111633,-0.33073946833610535,0.24900120496749878,0.5504879355430603,-0.2967248558998108,0.3618070185184479,0.43017011880874634,-0.38610559701919556,0.4641011357307434,0.429853618144989,-0.40627872943878174,0.525216281414032,0.46236735582351685,-0.3921465277671814,0.2715969681739807,0.4857226014137268,-0.20182351768016815,0.309282124042511,0.2877441644668579,-0.2940441071987152,0.36285609006881714,0.17988917231559753,-0.32691407203674316,0.4112311601638794,0.11207303404808044,-0.3430279791355133,0.3020287752151489,0.45165160298347473,-0.10911821573972702,0.3328187167644501,0.28852248191833496,-0.17022357881069183,0.3521214723587036,0.19352839887142181,-0.1903068572282791,0.3685845136642456,0.12874674797058105,-0.19075602293014526,0.3365618586540222,0.4423745572566986,-0.0331001915037632,0.34195008873939514,0.3273763060569763,-0.06797237694263458,0.33940428495407104,0.2366265207529068,-0.09982649981975555,0.3383174538612366,0.16200408339500427,-0.11748790740966797,0
C:\Users\Gazi Wasif\Desktop\Gazi Wasif\Digits\Sign 0\Image Frames\Sign_0 - Frame (3).jpg,0.29900088906288147,0.7166233658790588,-7.149874363676645e-06,0.32593655586242676,0.7579973936080933,-0.21477776765823364,0.3788587152957916,0.7154006958007812,-0.3123739957809448,0.45714235305786133,0.6350473761558533,-0.34819480776786804,0.5257593989372253,0.537095308303833,-0.3482859432697296,0.2584201991558075,0.5320589542388916,-0.29226770997047424,0.33441439270973206,0.3938397765159607,-0.3832712769508362,0.403604656457901,0.3182687759399414,-0.4343279004096985,0.451160192489624,0.2654499411582947,-0.44850966334342957,0.2775084376335144,0.472694993019104,-0.19521604478359222,0.32776087522506714,0.28734874725341797,-0.28863537311553955,0.3811010718345642,0.18033500015735626,-0.3355157673358917,0.42606431245803833,0.10713809728622437,-0.3649093210697174,0.30443504452705383,0.4415109157562256,-0.10302028059959412,0.3822471499443054,0.3645516335964203,-0.1795078068971634,0.4325600266456604,0.4247607886791229,-0.1960463523864746,0.4627416729927063,0.46802136301994324,-0.19186189770698547,0.33209502696990967,0.42277219891548157,-0.02888679690659046,0.3505285680294037,0.3486536145210266,-0.07074268162250519,0.3571850657463074,0.3323152959346771,-0.07935777306556702,0.36343806982040405,0.32712072134017944,-0.07877225428819656,0
C:\Users\Gazi Wasif\Desktop\Gazi Wasif\Digits\Sign 0\Image Frames\Sign_0 - Frame (4).jpg,0.29957765340805054,0.7185474634170532,2.091645001200959e-05,0.3306545615196228,0.7681821584701538,-0.20841531455516815,0.383243203163147,0.7336157560348511,-0.3031536936759949,0.4579727351665497,0.6563500165939331,-0.3376801908016205,0.5278291702270508,0.5524734854698181,-0.3381541669368744,0.2520011365413666,0.540134847164154,-0.2973812222480774,0.3321044147014618,0.4052239656448364,-0.40290534496307373,0.4105880558490753,0.34134820103645325,-0.4691419303417206,0.46654415130615234,0.3047550916671753,-0.49497267603874207,0.274331659078598,0.4799705147743225,-0.2047192007303238,0.3237346112728119,0.29373279213905334,-0.3049837350845337,0.3805469870567322,0.18154996633529663,-0.3669932782649994,0.431423157453537,0.10633900761604309,-0.40908288955688477,0.30387401580810547,0.4493333399295807,-0.11602068692445755,0.38219770789146423,0.3699219822883606,-0.19593268632888794,0.43298009037971497,0.4203357398509979,-0.21552492678165436,0.4631178379058838,0.45930877327919006,-0.21409253776073456,0.3362802267074585,0.4318840205669403,-0.042932841926813126,0.3562591075897217,0.3571561872959137,-0.09600764513015747,0.3627138137817383,0.33559542894363403,-0.10714847594499588,0.36803174018859863,0.32684338092803955,-0.1096203401684761,0
C:\Users\Gazi Wasif\Desktop\Gazi Wasif\Digits\Sign 0\Image Frames\Sign_0 - Frame (5).jpg,0.3001236021518707,0.7280313968658447,-5.6919320741144475e-06,0.334805428981781,0.7754571437835693,-0.21382422745227814,0.39457762241363525,0.7398532629013062,-0.31696808338165283,0.4744599461555481,0.666330873966217,-0.3564024269580841,0.5470252633094788,0.5686460137367249,-0.36002805829048157,0.2532961368560791,0.5517635941505432,-0.3115514814853668,0.35498690605163574,0.43007010221481323,-0.41145578026771545,0.45067864656448364,0.4178013503551483,-0.4523082971572876,0.5102128386497498,0.42985841631889343,-0.4558252990245819,0.27492716908454895,0.48220813274383545,-0.2133425623178482,0.3167109489440918,0.2903899550437927,-0.31226521730422974,0.3693123757839203,0.17880745232105255,-0.355214387178421,0.41958993673324585,0.1040484607219696,-0.3793933093547821,0.3043523132801056,0.4425319731235504,-0.11883046478033066,0.3507941663265228,0.30536243319511414,-0.1885056048631668,0.38302916288375854,0.24145567417144775,-0.20971517264842987,0.40919029712677,0.19581981003284454,-0.21176418662071228,0.33645784854888916,0.42479047179222107,-0.040198519825935364,0.3451622426509857,0.31561344861984253,-0.08437613397836685,0.3418901264667511,0.2306058406829834,-0.11071860790252686,0.3409857749938965,0.1617392599582672,-0.12407507002353668,0
C:\Users\Gazi Wasif\Desktop\Gazi Wasif\Digits\Sign 0\Image Frames\Sign_0 - Frame (6).jpg,0.297901451587677,0.7143707275390625,-2.5365456167492084e-05,0.3166045546531677,0.7476300001144409,-0.20978383719921112,0.36248779296875,0.6971310377120972,-0.29858165979385376,0.4440145492553711,0.615983247756958,-0.3269771933555603,0.5140663385391235,0.5302764773368835,-0.3215739130973816,0.26182177662849426,0.5162196159362793,-0.2691044211387634,0.3298186957836151,0.37644052505493164,-0.3507348299026489,0.3906390070915222,0.2878912687301636,-0.39297693967819214,0.4323732852935791,0.22100169956684113,-0.40402284264564514,0.2835548520088196,0.4626005291938782,-0.17500367760658264,0.33234888315200806,0.28348296880722046,-0.2630872428417206,0.3843362331390381,0.17897024750709534,-0.3007141053676605,0.42458271980285645,0.10419616103172302,-0.3250163197517395,0.3111102879047394,0.4378414750099182,-0.08744050562381744,0.3855471611022949,0.3735111951828003,-0.16487227380275726,0.4322994351387024,0.4507310092449188,-0.17614291608333588,0.4571285843849182,0.5032327771186829,-0.1662890762090683,0.33751848340034485,0.42547714710235596,-0.01873362623155117,0.3539615869522095,0.35502558946609497,-0.06391451507806778,0.35930705070495605,0.343475878238678,-0.07026153802871704,0.3628203272819519,0.3412606120109558,-0.0677594542503357,0
C:\Users\Gazi Wasif\Desktop\Gazi Wasif\Digits\Sign 0\Image Frames\Sign_0 - Frame (7).jpg,0.2903819978237152,0.741352915763855,-2.5702743187139276e-06,0.3273499608039856,0.7839009761810303,-0.20711950957775116,0.383242666721344,0.7409040927886963,-0.30183055996894836,0.4559726119041443,0.6598361730575562,-0.33383938670158386,0.5261107087135315,0.5527245998382568,-0.33456894755363464,0.24122117459774017,0.551044762134552,-0.3030937910079956,0.3409058749675751,0.4160972535610199,-0.39788195490837097,0.4345218539237976,0.38266146183013916,-0.44511958956718445,0.4951115846633911,0.38046982884407043,-0.45406395196914673,0.26233839988708496,0.4893099367618561,-0.20574244856834412,0.31555649638175964,0.29124715924263,-0.2924318015575409,0.3751945495605469,0.17756396532058716,-0.3370320796966553,0.42673027515411377,0.10740867257118225,-0.36406588554382324,0.29158756136894226,0.4593162536621094,-0.11064722388982773,0.3637818992137909,0.35606229305267334,-0.17511498928070068,0.41489750146865845,0.365649938583374,-0.19499409198760986,0.44831106066703796,0.38212865591049194,-0.19461201131343842,0.3240625560283661,0.4442460834980011,-0.030918549746274948,0.3402459919452667,0.3598223924636841,-0.07450542598962784,0.3489238917827606,0.32348453998565674,-0.09133993089199066,0.3573337197303772,0.3025466203689575,-0.09849491715431213,0
C:\Users\Gazi Wasif\Desktop\Gazi Wasif\Digits\Sign 0\Image Frames\Sign_0 - Frame (8).jpg,0.29161351919174194,0.7580738067626953,-6.182070501381531e-05,0.329771488904953,0.7918539643287659,-0.2120903879404068,0.3891814053058624,0.7428451776504517,-0.31365466117858887,0.4639565944671631,0.6616323590278625,-0.35287994146347046,0.5334252715110779,0.561616837978363,-0.3610154688358307,0.23986715078353882,0.559674859046936,-0.3150224983692169,0.3404068946838379,0.4155239462852478,-0.4111497104167938,0.43407145142555237,0.38390880823135376,-0.4619986116886139,0.4953610599040985,0.3816406726837158,-0.4707554280757904,0.2585729956626892,0.4954715073108673,-0.215218648314476,0.31110256910324097,0.3007892668247223,-0.30237165093421936,0.36760085821151733,0.19270363450050354,-0.34072694182395935,0.4210786521434784,0.1244848370552063,-0.35932937264442444,0.2881830632686615,0.4622822701931,-0.11687765270471573,0.35506969690322876,0.3462488055229187,-0.18425102531909943,0.40354204177856445,0.3321197032928467,-0.20722782611846924,0.43990516662597656,0.32856833934783936,-0.20467981696128845,0.3219691812992096,0.4456654489040375,-0.035693779587745667,0.3285001516342163,0.34353944659233093,-0.07583916932344437,0.33280104398727417,0.2814352214336395,-0.09552665799856186,0.34059619903564453,0.23694075644016266,-0.09998179972171783,0
C:\Users\Gazi Wasif\Desktop\Gazi Wasif\Digits\Sign 0\Image Frames\Sign_0 - Frame (9).jpg,0.28964921832084656,0.7323936223983765,-0.0001411255361745134,0.31528714299201965,0.7611770629882812,-0.22071640193462372,0.3650156557559967,0.7111287713050842,-0.3183717429637909,0.4378490447998047,0.6280569434165955,-0.3539477586746216,0.5043255090713501,0.5359223484992981,-0.3581556975841522,0.2485290914773941,0.5244492888450623,-0.27716463804244995,0.31800970435142517,0.3721640408039093,-0.3517206311225891,0.37275993824005127,0.2669825851917267,-0.38998761773109436,0.4118075668811798,0.1880093663930893,-0.3996410071849823,0.2631092071533203,0.47057485580444336,-0.1778082698583603,0.3236655592918396,0.2865486741065979,-0.25729113817214966,0.3755240738391876,0.17734482884407043,-0.2955498695373535,0.4123423099517822,0.10443577170372009,-0.3178020715713501,0.288409948348999,0.4467070698738098,-0.08743387460708618,0.3819417953491211,0.3748856484889984,-0.17266367375850677,0.4361976385116577,0.45050689578056335,-0.20179252326488495,0.4612123668193817,0.512535572052002,-0.19894756376743317,0.3169068396091461,0.4389544725418091,-0.013627744279801846,0.3508872389793396,0.3789016008377075,-0.06649181246757507,0.37426117062568665,0.38716375827789307,-0.0890141949057579,0.38864627480506897,0.40676361322402954,-0.09585418552160263,0
C:\Users\Gazi Wasif\Desktop\Gazi Wasif\Digits\Sign 0\Image Frames\Sign_0 - Frame (10).jpg,0.28422480821609497,0.72509765625,-6.854949674561794e-07,0.30723994970321655,0.7653857469558716,-0.2203737050294876,0.35814347863197327,0.7218387126922607,-0.3169260621070862,0.4380505084991455,0.6406400799751282,-0.35136696696281433,0.5075303912162781,0.5431070923805237,-0.3515385389328003,0.24537304043769836,0.5347774028778076,-0.2878914475440979,0.3150623142719269,0.3868084251880646,-0.3802230656147003,0.37726131081581116,0.2863064110279083,-0.42877820134162903,0.42001694440841675,0.21089443564414978,-0.44153693318367004,0.26679277420043945,0.47809794545173645,-0.1918478012084961,0.31438228487968445,0.287338525056839,-0.2903108298778534,0.3669140636920929,0.17218586802482605,-0.3400075435638428,0.4084169268608093,0.08948436379432678,-0.36972829699516296,0.2940467298030853,0.45020759105682373,-0.10220566391944885,0.37420541048049927,0.3827708661556244,-0.1880880743265152,0.42236167192459106,0.46577122807502747,-0.20421931147575378,0.4462733268737793,0.5245056748390198,-0.19327707588672638,0.32234883308410645,0.4367557764053345,-0.03134624660015106,0.34389159083366394,0.37380844354629517,-0.08514181524515152,0.3517044186592102,0.37714502215385437,-0.0991220697760582,0.3566785752773285,0.3883110582828522,-0.09811463952064514,0
