Single Image Frame,x00,y00,z00,x01,y01,z01,x02,y02,z02,x03,y03,z03,x04,y04,z04,x05,y05,z05,x06,y06,z06,x07,y07,z07,x08,y08,z08,x09,y09,z09,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,Label
"D:\DataSet (From Rayeed)\User - Rezaul (Male, 55) - Sign Digits\Sign 0\Sign 0 - Sample (1).jpg",0.4603375792503357,0.7791138887405396,-0.00023318035528063774,0.3781440854072571,0.6903485655784607,-0.004427535925060511,0.3199058175086975,0.5703494548797607,-0.006620308849960566,0.2902516722679138,0.46849045157432556,-0.023684758692979813,0.3253309726715088,0.39354729652404785,-0.029443329200148582,0.44220834970474243,0.4602193236351013,0.11135454475879669,0.4197765588760376,0.32799047231674194,0.08506512641906738,0.3804203271865845,0.3275805115699768,0.028467614203691483,0.3573285639286041,0.36677733063697815,-0.000995943322777748,0.49159350991249084,0.4466305077075958,0.09865446388721466,0.5066218376159668,0.3008761703968048,0.13653233647346497,0.5071297883987427,0.20995673537254333,0.12468556314706802,0.5068939328193665,0.14563310146331787,0.10912727564573288,0.5346578359603882,0.46602028608322144,0.07236889004707336,0.5547203421592712,0.3280797004699707,0.10888413339853287,0.5579173564910889,0.24653461575508118,0.11608236283063889,0.5574127435684204,0.18408972024917603,0.11893749982118607,0.5725752115249634,0.5068178176879883,0.038706980645656586,0.5927627682685852,0.39498171210289,0.060383617877960205,0.5982753038406372,0.33001306653022766,0.07940678298473358,0.5998923182487488,0.27302372455596924,0.09251915663480759,0
"D:\DataSet (From Rayeed)\User - Rezaul (Male, 55) - Sign Digits\Sign 0\Sign 0 - Sample (2).jpg",0.46352559328079224,0.7704191207885742,-0.00027285487158223987,0.3796852231025696,0.6828700304031372,0.008654292672872543,0.3211861848831177,0.565845787525177,0.011764878407120705,0.2917667031288147,0.4659448564052582,-0.002115670358762145,0.3317670226097107,0.39137548208236694,-0.004206761252135038,0.45119214057922363,0.4593266248703003,0.12024190276861191,0.4204830825328827,0.33339354395866394,0.0947389304637909,0.3805755376815796,0.33693742752075195,0.041647378355264664,0.359197199344635,0.38037869334220886,0.015887586399912834,0.5004488825798035,0.44513610005378723,0.1007692888379097,0.5166990160942078,0.2942216694355011,0.13632750511169434,0.5174349546432495,0.20264030992984772,0.12580247223377228,0.515264630317688,0.14209327101707458,0.11389071494340897,0.5436856150627136,0.4643927812576294,0.06931564211845398,0.5688156485557556,0.3233753740787506,0.10437094420194626,0.5722042322158813,0.2393583506345749,0.11245595663785934,0.5706155896186829,0.1772063672542572,0.12080367654561996,0.5814086198806763,0.5064724087715149,0.031788818538188934,0.6035805940628052,0.3891133666038513,0.050392430275678635,0.6062825918197632,0.321377158164978,0.0680176243185997,0.6031891107559204,0.26474857330322266,0.08356279134750366,0
"D:\DataSet (From Rayeed)\User - Rezaul (Male, 55) - Sign Digits\Sign 0\Sign 0 - Sample (3).jpg",0.4819942116737366,0.7812477350234985,-0.00023953532218001783,0.4006735682487488,0.6978514790534973,0.0015906760236248374,0.3408108055591583,0.5840618014335632,-0.00024152701371349394,0.31312301754951477,0.48498237133026123,-0.018478702753782272,0.3536544144153595,0.4130745828151703,-0.024768391624093056,0.4573756754398346,0.473048597574234,0.11476343870162964,0.4308037757873535,0.3495515286922455,0.09200291335582733,0.3974568247795105,0.3518241345882416,0.03960217535495758,0.38109511137008667,0.3927728831768036,0.010327817872166634,0.5080717206001282,0.4584079086780548,0.0964064970612526,0.5207746028900146,0.31445929408073425,0.1325114369392395,0.5229654312133789,0.22751668095588684,0.11923272907733917,0.5238268971443176,0.17044103145599365,0.10198841243982315,0.552780270576477,0.477554589509964,0.06522052735090256,0.5725272297859192,0.34386733174324036,0.09825420379638672,0.5763183236122131,0.26535388827323914,0.10321192443370819,0.5759826302528381,0.2074829787015915,0.10586044937372208,0.5934852957725525,0.5195467472076416,0.02795420214533806,0.611426055431366,0.40981200337409973,0.043442029505968094,0.6144618391990662,0.34650301933288574,0.0566977821290493,0.6127002239227295,0.2951938509941101,0.06764031201601028,0
"D:\DataSet (From Rayeed)\User - Rezaul (Male, 55) - Sign Digits\Sign 0\Sign 0 - Sample (4).jpg",0.49110424518585205,0.7826240062713623,-0.00022343973978422582,0.4058923125267029,0.6956802010536194,0.0054214815609157085,0.34803345799446106,0.5835866928100586,0.00542679987847805,0.3204343914985657,0.4820687770843506,-0.010411994531750679,0.3582044243812561,0.40386277437210083,-0.014997984282672405,0.46303486824035645,0.48176172375679016,0.12382771074771881,0.4452661871910095,0.35677963495254517,0.1040777713060379,0.4113619327545166,0.3553144037723541,0.04854010045528412,0.39251744747161865,0.3921394944190979,0.016933578997850418,0.5129027366638184,0.4648549556732178,0.10863347351551056,0.526373028755188,0.32699054479599,0.15096718072891235,0.5269404649734497,0.23636987805366516,0.13929834961891174,0.5268756151199341,0.17052683234214783,0.12326137721538544,0.5590271949768066,0.4807029068470001,0.08015337586402893,0.5766139030456543,0.35001492500305176,0.1207679808139801,0.57921302318573,0.27210497856140137,0.12887468934059143,0.578215479850769,0.21429558098316193,0.13051529228687286,0.601320743560791,0.5170756578445435,0.04495498165488243,0.6196978092193604,0.408744215965271,0.06911087781190872,0.6215380430221558,0.3460427522659302,0.08602283895015717,0.6179159283638,0.29556718468666077,0.09857963770627975,0
"D:\DataSet (From Rayeed)\User - Rezaul (Male, 55) - Sign Digits\Sign 0\Sign 0 - Sample (5).jpg",0.49959030747413635,0.7979350090026855,-0.0002448148443363607,0.4189924895763397,0.7111592292785645,-0.0004287782358005643,0.35999083518981934,0.5962515473365784,-0.0035456069745123386,0.3297412097454071,0.49526247382164,-0.02099684253334999,0.37016910314559937,0.4214809238910675,-0.0260397270321846,0.4780716896057129,0.4942837953567505,0.11223066598176956,0.45469510555267334,0.36681586503982544,0.08845701813697815,0.4173516035079956,0.36460375785827637,0.03506871685385704,0.39805886149406433,0.4011147916316986,0.008033446036279202,0.525767982006073,0.47851869463920593,0.09954158216714859,0.5388672351837158,0.3374091386795044,0.13599933683872223,0.5405975580215454,0.245644673705101,0.12557651102542877,0.5431542992591858,0.17974960803985596,0.11191897094249725,0.5692230463027954,0.4957118630409241,0.07338525354862213,0.587411642074585,0.36260294914245605,0.1095767617225647,0.5902034640312195,0.28255748748779297,0.11766557395458221,0.5907562971115112,0.22223727405071259,0.1208752915263176,0.6080160737037659,0.5329590439796448,0.039872895926237106,0.6270053386688232,0.42229247093200684,0.06133481487631798,0.6300709247589111,0.35846444964408875,0.07764143496751785,0.6287011504173279,0.30602532625198364,0.08938132971525192,0
"D:\DataSet (From Rayeed)\User - Rezaul (Male, 55) - Sign Digits\Sign 0\Sign 0 - Sample (6).jpg",0.4885048270225525,0.7888559103012085,-0.00023141084238886833,0.4065835773944855,0.7000993490219116,0.0057178339920938015,0.34734874963760376,0.5838286876678467,0.006756639573723078,0.31895822286605835,0.48034945130348206,-0.009163381531834602,0.3595958948135376,0.40370121598243713,-0.013056854717433453,0.4647183120250702,0.48016107082366943,0.12084965407848358,0.4474208652973175,0.3508148491382599,0.1010376513004303,0.41301506757736206,0.35351356863975525,0.05020620673894882,0.3952498435974121,0.39392662048339844,0.024813933297991753,0.5141144394874573,0.4646187424659729,0.10449755191802979,0.5293716192245483,0.32056447863578796,0.14612668752670288,0.5316265821456909,0.23161375522613525,0.14079055190086365,0.5337094068527222,0.17028895020484924,0.13118775188922882,0.5588639378547668,0.48005232214927673,0.0750112310051918,0.5778924822807312,0.34552162885665894,0.11225088685750961,0.5807113647460938,0.26527535915374756,0.12241280823945999,0.5799431800842285,0.20573315024375916,0.12651905417442322,0.5993291735649109,0.5156647562980652,0.03755944222211838,0.6183894872665405,0.40355318784713745,0.05952025204896927,0.6197758913040161,0.34104418754577637,0.07799068838357925,0.6157807111740112,0.2913266122341156,0.0902947410941124,0
"D:\DataSet (From Rayeed)\User - Rezaul (Male, 55) - Sign Digits\Sign 0\Sign 0 - Sample (7).jpg",0.5218586921691895,0.7995237112045288,-0.0002614533295854926,0.4339418411254883,0.7073206901550293,0.010823704302310944,0.3719386160373688,0.5911940336227417,0.01849871315062046,0.3409574031829834,0.49206429719924927,0.007435032166540623,0.37892866134643555,0.4135323762893677,0.009507783688604832,0.49773532152175903,0.48564839363098145,0.13336294889450073,0.46907487511634827,0.3601803779602051,0.11159709095954895,0.4299587309360504,0.3640916347503662,0.05748598277568817,0.4094146490097046,0.4058437943458557,0.028865324333310127,0.5470541715621948,0.4686785936355591,0.11342259496450424,0.5613741278648376,0.3204585313796997,0.15531915426254272,0.5623046159744263,0.2298029363155365,0.14582911133766174,0.5600851774215698,0.17018336057662964,0.13112086057662964,0.5918079614639282,0.4830477237701416,0.07978446036577225,0.6142749190330505,0.3443138599395752,0.1173003688454628,0.6179595589637756,0.2611263692378998,0.12500984966754913,0.6152746677398682,0.20125742256641388,0.12888842821121216,0.6318838596343994,0.5187570452690125,0.039807166904211044,0.6534444093704224,0.4029300808906555,0.059640247374773026,0.6543054580688477,0.3381327986717224,0.07783839851617813,0.6477629542350769,0.2883065342903137,0.09173853695392609,0
"D:\DataSet (From Rayeed)\User - Rezaul (Male, 55) - Sign Digits\Sign 0\Sign 0 - Sample (8).jpg",0.5121287703514099,0.8137715458869934,-0.00028007134096696973,0.4279974699020386,0.7245148420333862,0.0003379132831469178,0.36784324049949646,0.6067901849746704,0.0007261930149979889,0.33896803855895996,0.5063992738723755,-0.014993044547736645,0.38072580099105835,0.430976927280426,-0.01753716915845871,0.49276241660118103,0.5032163858413696,0.1141083836555481,0.4606722593307495,0.37820225954055786,0.08795058727264404,0.4243048131465912,0.3837665319442749,0.03416157513856888,0.4063943326473236,0.4287903904914856,0.007323521189391613,0.5428050756454468,0.48881807923316956,0.09819504618644714,0.5556146502494812,0.3350209891796112,0.13358549773693085,0.5554417371749878,0.2447400540113449,0.12155397981405258,0.551921546459198,0.1876831352710724,0.1076912134885788,0.5871571898460388,0.5069777965545654,0.07033199816942215,0.6105838418006897,0.3653618097305298,0.10373780131340027,0.6139103174209595,0.28215140104293823,0.1109270453453064,0.611774206161499,0.22248521447181702,0.11852575838565826,0.6272386908531189,0.5480543971061707,0.03542964532971382,0.6481624841690063,0.43216705322265625,0.05371188372373581,0.6501426696777344,0.3652455508708954,0.07205884903669357,0.6458349227905273,0.3115544021129608,0.08854564279317856,0
"D:\DataSet (From Rayeed)\User - Rezaul (Male, 55) - Sign Digits\Sign 0\Sign 0 - Sample (9).jpg",0.49868592619895935,0.7982580065727234,-0.0002214514825027436,0.42240920662879944,0.7195395827293396,-0.008470220491290092,0.3669458031654358,0.6105149388313293,-0.012242750264704227,0.341295450925827,0.516512930393219,-0.03010653331875801,0.378661572933197,0.44950297474861145,-0.0353529267013073,0.4763135612010956,0.5076138973236084,0.09657946974039078,0.45102977752685547,0.40111538767814636,0.07520741969347,0.4190409481525421,0.4081265330314636,0.027514025568962097,0.40493711829185486,0.4486370086669922,0.003157869214192033,0.5221054553985596,0.4929986596107483,0.08611326664686203,0.536262035369873,0.35780438780784607,0.12335015833377838,0.5399383902549744,0.27556174993515015,0.11301329731941223,0.5417414903640747,0.2247326821088791,0.09996315836906433,0.5630439519882202,0.5083062648773193,0.06389034539461136,0.5827717781066895,0.3798922300338745,0.09759366512298584,0.585444986820221,0.3035138249397278,0.10209034383296967,0.584317684173584,0.24906055629253387,0.10353599488735199,0.5992340445518494,0.544270396232605,0.032901275902986526,0.6178456544876099,0.4408368170261383,0.0522431805729866,0.6209156513214111,0.38090017437934875,0.06643205136060715,0.6196121573448181,0.3323124349117279,0.07722753286361694,0
"D:\DataSet (From Rayeed)\User - Rezaul (Male, 55) - Sign Digits\Sign 0\Sign 0 - Sample (10).jpg",0.5056125521659851,0.8087969422340393,-0.00021627848036587238,0.4254112243652344,0.718623161315918,-0.0016612266190350056,0.3700723648071289,0.6074523329734802,-0.0004837435553781688,0.3456711769104004,0.5090717077255249,-0.012196032330393791,0.3816775381565094,0.43950408697128296,-0.011420399881899357,0.47634416818618774,0.5083979368209839,0.1063339039683342,0.455502986907959,0.3941822052001953,0.08117000013589859,0.4248434007167816,0.40238434076309204,0.025758616626262665,0.41094088554382324,0.4460311532020569,-0.0038473648019135,0.52375727891922,0.4938439130783081,0.09456649422645569,0.5334471464157104,0.35665008425712585,0.13315026462078094,0.5346663594245911,0.27234548330307007,0.12329275161027908,0.5357002019882202,0.21581870317459106,0.11074472218751907,0.5661343336105347,0.5090383291244507,0.07027901709079742,0.5816546082496643,0.381061851978302,0.10356897115707397,0.5848942995071411,0.30585938692092896,0.1113160029053688,0.5848742127418518,0.2497672587633133,0.11479542404413223,0.6041100025177002,0.5449903607368469,0.038159020245075226,0.6200316548347473,0.44201523065567017,0.0595039501786232,0.6241682767868042,0.3822166919708252,0.07923558354377747,0.6241168975830078,0.33182448148727417,0.09366410225629807,0
