Single Image Frame,x00,y00,z00,x01,y01,z01,x02,y02,z02,x03,y03,z03,x04,y04,z04,x05,y05,z05,x06,y06,z06,x07,y07,z07,x08,y08,z08,x09,y09,z09,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,Label
C:\Thesis\Hand Detection\Nahar\Sign 8\Image frames\Sign_8 - Frame (1).jpg,0.429094553,0.8161275387,-0.0001347317739,0.3374863267,0.7513856888,-0.03226283565,0.2798734009,0.6277121305,-0.03074985743,0.2377836555,0.5227684379,-0.04542052001,0.1712876856,0.4644717872,-0.06095723063,0.4082912207,0.4759147167,0.03160069138,0.4162060916,0.3260751367,0.01346607134,0.4237615168,0.2385895401,-0.002373189898,0.4311013818,0.1641743779,-0.006357267033,0.4761272967,0.4985740483,0.02386784554,0.5256795883,0.3496848941,-0.008590807207,0.5639716387,0.2592718601,-0.05272990838,0.5992482901,0.1811512113,-0.07695779204,0.5277066231,0.5461491346,0.004193758126,0.5623117089,0.5078564882,-0.08641316742,0.5188243389,0.6055246592,-0.1212622225,0.4810227156,0.6728186607,-0.1110565215,0.5743938684,0.6062973738,-0.0133062955,0.6068226099,0.5621199608,-0.08356273174,0.5720471144,0.6217439175,-0.09787922353,0.5376516581,0.6690856218,-0.08402115107,8
C:\Thesis\Hand Detection\Nahar\Sign 8\Image frames\Sign_8 - Frame (2).jpg,0.4329028428,0.8123200536,-9.94E-05,0.3368377388,0.7541178465,-0.04156400263,0.2781037688,0.6307439804,-0.04642436281,0.2369061857,0.5250562429,-0.06676910818,0.1693864465,0.459351331,-0.09143198282,0.4024720192,0.4695846438,0.02540252917,0.4109757245,0.3212500513,0.005269107409,0.4169530272,0.2304033041,-0.01532573439,0.4218935966,0.1483729482,-0.02409292571,0.4723284543,0.4912898839,0.01859926991,0.5236424804,0.3488759995,-0.01515092794,0.5628296733,0.2531399727,-0.06107699871,0.5991969109,0.1687333882,-0.0880478546,0.525118053,0.5377441645,-0.0005967537872,0.5579127073,0.4998208582,-0.09927238524,0.5148684978,0.5997575521,-0.1401561052,0.4782359302,0.6734196544,-0.1299475133,0.573304832,0.5966528058,-0.01919728518,0.6051549315,0.5489898324,-0.0953559801,0.5712595582,0.6076626182,-0.1122716665,0.5380048752,0.6593987942,-0.09767781943,8
C:\Thesis\Hand Detection\Nahar\Sign 8\Image frames\Sign_8 - Frame (3).jpg,0.4319469631,0.8129192591,-0.0001037138718,0.3363464177,0.7488313317,-0.0331851393,0.2758893371,0.622954905,-0.03016521409,0.2319283634,0.5171912909,-0.04166985676,0.1643750072,0.4615882933,-0.05444437265,0.4032222331,0.4706534743,0.02505582571,0.4093418121,0.3192730546,0.001535422867,0.4177494645,0.231204167,-0.01810066774,0.4246609211,0.1565144956,-0.02624304965,0.4729315042,0.4915060103,0.01975758187,0.5222807527,0.3431075811,-0.01728828251,0.5612697005,0.2501868606,-0.06715123355,0.5941917896,0.1705783904,-0.09611653537,0.5255895257,0.5380083323,0.003051290056,0.5611464381,0.5013676286,-0.08520317078,0.5198645592,0.5991728306,-0.1196404696,0.4808630347,0.6665633917,-0.1111726165,0.5729429722,0.5972661376,-0.01181308087,0.6050988436,0.5560144186,-0.08237937093,0.5714035034,0.6159404516,-0.09996526688,0.5360597968,0.6636138558,-0.08933828771,8
C:\Thesis\Hand Detection\Nahar\Sign 8\Image frames\Sign_8 - Frame (4).jpg,0.4372980297,0.8085234165,-0.0001271246583,0.3436363935,0.7495144606,-0.04394860193,0.2854419947,0.6272375584,-0.05037047714,0.2435711771,0.5225453973,-0.07281178236,0.1752298474,0.4575924873,-0.09999571741,0.4073244035,0.4648221135,0.01722148061,0.4157601893,0.3150085807,-0.00659796549,0.4213604331,0.2254045457,-0.02805613168,0.4257103503,0.1460795403,-0.03682660684,0.4769620895,0.4874643683,0.01001418848,0.5278104544,0.3454291821,-0.02606427483,0.5669109821,0.2507742643,-0.07240077108,0.6029980779,0.1675334573,-0.09948295355,0.5292775631,0.5361729264,-0.009280016646,0.5633873343,0.5010451674,-0.1114993393,0.5196392536,0.5990239978,-0.1541474164,0.4815636873,0.6702595949,-0.1448879689,0.577221036,0.5962759852,-0.02856825106,0.6099709272,0.5522273779,-0.1070345268,0.5770202279,0.6094107628,-0.1255585998,0.5431268215,0.6594661474,-0.1125020534,8
C:\Thesis\Hand Detection\Nahar\Sign 8\Image frames\Sign_8 - Frame (5).jpg,0.4375262558,0.8129394054,-0.0001386113581,0.3507733047,0.7473077774,-0.04024760425,0.2938605249,0.6215701103,-0.04247577116,0.251781106,0.5166637897,-0.05944114923,0.190138638,0.4593786597,-0.07628747821,0.4182575941,0.4707534611,0.01773384027,0.4237798154,0.3257837594,-0.002601456596,0.4282728434,0.2420574129,-0.01644543931,0.4323897362,0.1700280011,-0.02095894329,0.4842762947,0.4933921397,0.0150513323,0.5314493775,0.3509258628,-0.01874804869,0.566835463,0.2651550472,-0.0584317334,0.5969679356,0.1906743348,-0.0816257596,0.5344073176,0.5412986279,-0.0004116771452,0.5631135106,0.5052742958,-0.08583410829,0.5212996006,0.5988933444,-0.1166946813,0.4852427542,0.663918376,-0.1083471403,0.5785139799,0.6022866964,-0.01506740041,0.6059034467,0.5579224825,-0.08560802042,0.5726897717,0.6154561639,-0.1058458686,0.5396486521,0.6642622352,-0.09832815081,8
C:\Thesis\Hand Detection\Nahar\Sign 8\Image frames\Sign_8 - Frame (6).jpg,0.4448647499,0.7738031149,-0.000127583975,0.3590576649,0.735542655,-0.06498043239,0.3069281876,0.6331210136,-0.08639734238,0.2680264711,0.5377102494,-0.1115164384,0.2149368078,0.4698958993,-0.1414965242,0.420674175,0.4876846671,-0.02764167264,0.430352658,0.351554513,-0.06009907275,0.4346944392,0.2634531856,-0.08121468872,0.4383232892,0.183814615,-0.08873523027,0.4839738607,0.5048384666,-0.02094660886,0.5278201699,0.3770716786,-0.0604733862,0.5596108437,0.2854932845,-0.09767317772,0.594291687,0.2058472931,-0.1200865209,0.5308116674,0.5453782082,-0.02354303189,0.5595186353,0.5243608952,-0.1262109727,0.5177639127,0.6087687016,-0.1600809991,0.4864394367,0.6767784953,-0.1451590359,0.5742045045,0.5973525643,-0.02887597308,0.599924624,0.5644130111,-0.1059394553,0.5698992014,0.6169807911,-0.1198714152,0.5400390029,0.6689448357,-0.1038067937,8
C:\Thesis\Hand Detection\Nahar\Sign 8\Image frames\Sign_8 - Frame (7).jpg,0.4444651008,0.787376225,-0.000116478499,0.3595306277,0.7309365273,-0.0364850685,0.3039285541,0.6197000742,-0.03774954006,0.2653464973,0.5218784213,-0.0513320379,0.2094971687,0.4615632892,-0.06884569675,0.4211530983,0.4806512296,0.01899356954,0.4271140099,0.3419757485,0.00216188957,0.4322871268,0.2584886253,-0.008689234965,0.4365017414,0.1863404512,-0.009791827761,0.4829255044,0.5000258088,0.01617993228,0.5272321701,0.3688717186,-0.009153657593,0.56120646,0.2830283046,-0.0387388207,0.5935811996,0.209422648,-0.05534463376,0.5294240713,0.5426619053,0.002735547489,0.5572685003,0.5110817552,-0.08227556199,0.5187458992,0.5938809514,-0.1188045368,0.4867683351,0.657761693,-0.1100033671,0.5724243522,0.5949442983,-0.01032381784,0.5990566015,0.5537911057,-0.08007754385,0.5691443086,0.6077737212,-0.09747503698,0.5376342535,0.6586871743,-0.08568037301,8
C:\Thesis\Hand Detection\Nahar\Sign 8\Image frames\Sign_8 - Frame (8).jpg,0.4396086931,0.7420492172,-0.000149967047,0.3513835967,0.7094147205,-0.05744877458,0.3002236485,0.6203250289,-0.07158586383,0.261349678,0.5310789347,-0.08842417598,0.2094467878,0.4623273909,-0.1094923019,0.4121290445,0.4929813445,-0.03273842856,0.4214471877,0.3545574844,-0.06011547148,0.4232727587,0.2664803267,-0.06962940842,0.4250697792,0.1886689961,-0.06827583909,0.4738694727,0.5095671415,-0.02579926513,0.5171217322,0.3825699091,-0.05716283619,0.5465657115,0.2925585508,-0.0850090012,0.5793457031,0.2165830135,-0.1042875871,0.5177489519,0.5443042517,-0.02615880221,0.5398551822,0.5225759745,-0.1208246201,0.5009024739,0.5969888568,-0.1482392401,0.4718859494,0.6648095846,-0.1332975179,0.5564263463,0.5871896744,-0.0288042333,0.5772866607,0.5555479527,-0.09994042665,0.5515337586,0.6048503518,-0.1087067425,0.5255584717,0.6590413451,-0.09195249528,8
C:\Thesis\Hand Detection\Nahar\Sign 8\Image frames\Sign_8 - Frame (9).jpg,0.4409719408,0.7199311256,-8.43E-05,0.3566529155,0.6923992038,-0.07132717967,0.3097344637,0.6163314581,-0.0980046019,0.277279973,0.5405460596,-0.1204494983,0.2354305983,0.4726449847,-0.1431988031,0.4173357189,0.4923821688,-0.08699057251,0.4273553491,0.3552129865,-0.1285309345,0.4259936512,0.2657730579,-0.1465771049,0.42651546,0.1845391393,-0.1526692659,0.4777230024,0.5100669265,-0.07489491254,0.5232930779,0.3824279308,-0.1192567274,0.5522293448,0.2964807451,-0.1504891664,0.5855468512,0.2216772139,-0.1735826433,0.5202407837,0.5455165505,-0.06903987378,0.5450555086,0.5291531086,-0.1671579033,0.504979372,0.6005158424,-0.1851648241,0.4749106765,0.666357398,-0.1677729338,0.5581644773,0.5868717432,-0.06508528441,0.5787640214,0.5607976913,-0.1352724135,0.5543461442,0.6078464389,-0.1393086016,0.5288535357,0.6590670347,-0.1228325292,8
C:\Thesis\Hand Detection\Nahar\Sign 8\Image frames\Sign_8 - Frame (10).jpg,0.4391690493,0.7736814022,-0.0001190923795,0.3555574715,0.715318799,-0.03212603927,0.3001918793,0.5991778374,-0.03310543299,0.2601261735,0.4994333982,-0.04887539521,0.2045909166,0.4414119422,-0.0668336302,0.4159370959,0.4604042172,0.01844100095,0.4197385311,0.3208613396,-0.001054342138,0.4248318672,0.2366119176,-0.0142822573,0.429156214,0.1638599336,-0.01726464182,0.4779946804,0.4798425138,0.01416542102,0.5220967531,0.346473217,-0.01736334898,0.5567282438,0.2590377331,-0.04937408119,0.5886392593,0.1848029196,-0.06695323437,0.5251539946,0.5228346586,0.0001054046006,0.5513854623,0.487318337,-0.08526337147,0.5119523406,0.5723916292,-0.1163991988,0.4789548516,0.6373543739,-0.1052810848,0.5688691139,0.5752712488,-0.01347455289,0.5924869776,0.5309432745,-0.08111492544,0.561825037,0.5854833126,-0.09838817269,0.5308088064,0.6355059147,-0.08809281141,8
C:\Thesis\Hand Detection\Nahar\Sign 8\Image frames\Sign_8 - Frame (11).jpg,0.5286676884,0.7907148004,1.00E-05,0.6088799238,0.7456018925,-0.001452025957,0.6497795582,0.6507049799,-0.02463274077,0.6699011326,0.5572077632,-0.04303218052,0.6949667931,0.4835462868,-0.04995959625,0.5639412403,0.5674501061,-0.09659995884,0.564899385,0.4297418296,-0.1172468066,0.5672640204,0.3480516672,-0.1316120327,0.5648698211,0.2847914994,-0.1397501677,0.4986692071,0.5834001303,-0.09060397744,0.4517205656,0.4392981529,-0.1074672118,0.4222397506,0.3465948701,-0.1091655046,0.3957003951,0.2836550474,-0.1115592867,0.4475402832,0.6197849512,-0.07737918943,0.4388092458,0.5494747162,-0.04557063431,0.4595336914,0.5882073045,-0.011587115,0.4704497159,0.6272717714,0.001808584318,0.406309545,0.6593183875,-0.06408920884,0.403503269,0.5931534767,-0.03159424663,0.4219971299,0.6220890284,-0.001199909952,0.4297367036,0.6570249796,0.01580378227,8
C:\Thesis\Hand Detection\Nahar\Sign 8\Image frames\Sign_8 - Frame (12).jpg,0.4519171715,0.7438662052,-0.000131272187,0.3658041656,0.6852955222,-0.03698176891,0.3111853898,0.5723050237,-0.03375112265,0.271386385,0.4744631648,-0.04304299504,0.2189363539,0.4139123559,-0.05289617926,0.4309384227,0.4353711307,0.01863799989,0.4307706356,0.2918292582,0.002959160134,0.434202522,0.2031197846,-0.00457056798,0.4367238283,0.1285068095,-0.004272404592,0.4945129752,0.4562271535,0.01696654595,0.5365979075,0.3189059496,-0.006821511313,0.5713295937,0.2298736572,-0.03424634412,0.6051495075,0.1532877982,-0.0494431071,0.5422229171,0.5001209974,0.005152030848,0.5699714422,0.4654105306,-0.08276127279,0.5306414366,0.5518928766,-0.1198682636,0.4986694455,0.6194598675,-0.1096597314,0.5843693018,0.5534743667,-0.006581599358,0.6101499796,0.5072149634,-0.07568500191,0.5799598098,0.5626351237,-0.09101679921,0.5484575629,0.61588943,-0.07713133097,8
C:\Thesis\Hand Detection\Nahar\Sign 8\Image frames\Sign_8 - Frame (13).jpg,0.4466763139,0.7431900501,-0.0001492595911,0.3644835055,0.6815903187,-0.03913848847,0.3106071353,0.5617503524,-0.03859945387,0.2702935934,0.4650889933,-0.05267640576,0.2160778344,0.4080887735,-0.06747404486,0.4298492074,0.4239156842,0.01252823696,0.4320331514,0.2828654647,-0.01065596193,0.4367955625,0.1974836886,-0.02260047011,0.4400100112,0.123036623,-0.02387553081,0.493244797,0.4464679062,0.009685700759,0.5347095132,0.3107563555,-0.02252346277,0.5701472759,0.2239275277,-0.05522507057,0.6043851376,0.1479004622,-0.07187278569,0.5413352251,0.4926853478,-0.004007797223,0.5677624941,0.4638298452,-0.09820010513,0.5259472728,0.5527137518,-0.1320593208,0.4911358058,0.6188952327,-0.1198740005,0.5848408341,0.5490299463,-0.01773387752,0.6108159423,0.5023968816,-0.0890687108,0.5794684291,0.5586406589,-0.1048082858,0.5469802022,0.6126731634,-0.09222455323,8
C:\Thesis\Hand Detection\Nahar\Sign 8\Image frames\Sign_8 - Frame (14).jpg,0.4528473914,0.7395380735,-0.0001395149739,0.3654177487,0.6834030151,-0.044898469,0.309263438,0.5707195401,-0.05065429956,0.2675624192,0.4715731442,-0.06814412773,0.2095558643,0.4071691632,-0.08980288357,0.4274255037,0.4307956994,0.008857685141,0.4321299493,0.2876154482,-0.0104002282,0.4369729459,0.1994076222,-0.02050793543,0.4408508837,0.1225353181,-0.02072686516,0.4908706844,0.4521332085,0.007653667126,0.5347681642,0.3150998056,-0.0212097317,0.568844676,0.2239412218,-0.05360501632,0.6036740541,0.1456844509,-0.07249932736,0.5384129286,0.4967932701,-0.00282293302,0.5701531768,0.459313333,-0.09830335528,0.5283667445,0.5451904535,-0.1355324537,0.4945525229,0.6136306524,-0.1237382144,0.5821606517,0.5501914024,-0.01473862026,0.612929821,0.5022794008,-0.08751286566,0.5818847418,0.5570257306,-0.1036852598,0.549684763,0.6101312637,-0.0891565755,8
C:\Thesis\Hand Detection\Nahar\Sign 8\Image frames\Sign_8 - Frame (15).jpg,0.4532923996,0.7047324181,-0.0001628179452,0.3673941791,0.6707878113,-0.07115600258,0.3164841533,0.5746152997,-0.09098398685,0.2735620439,0.4840081632,-0.1112920269,0.2221260667,0.4115948379,-0.1311662495,0.4328900576,0.4442339242,-0.06284439564,0.4399555922,0.299691081,-0.1012577191,0.4441238344,0.2096825391,-0.1140185595,0.4486875534,0.1294162571,-0.1141833737,0.4968276322,0.4638901353,-0.05233405903,0.5410572886,0.3258671165,-0.09288909286,0.574754715,0.2402815074,-0.1244921982,0.6094056964,0.1678428054,-0.1458705962,0.5411583781,0.5004233122,-0.04865895212,0.5680469275,0.4838471711,-0.1465794146,0.5282039046,0.5629040003,-0.1669088155,0.4969745874,0.6310392618,-0.1506222039,0.5774952769,0.5466206074,-0.04790531471,0.6028630733,0.5141203403,-0.1199860498,0.5741810799,0.5666851401,-0.1215381399,0.5445899963,0.6231876612,-0.09975067526,8
C:\Thesis\Hand Detection\Nahar\Sign 8\Image frames\Sign_8 - Frame (16).jpg,0.4533612728,0.7249648571,-0.000162268334,0.3672043085,0.6771135926,-0.05170001462,0.3123447895,0.5693306327,-0.05973180756,0.2693023086,0.4733841419,-0.07757424563,0.2118929327,0.4044932127,-0.09982734919,0.4301200509,0.4342140257,-0.01353183482,0.4326183796,0.2887011468,-0.03482584283,0.435434252,0.1989233494,-0.04170388728,0.4381388128,0.1213531494,-0.04149860144,0.4946907759,0.455627799,-0.01137152407,0.5388765931,0.3209164739,-0.03625543416,0.573220849,0.2360963374,-0.06531062722,0.60686028,0.1614685655,-0.08529969305,0.5410696268,0.4967348874,-0.01756135561,0.57091254,0.4711684585,-0.1067608073,0.5308541656,0.5547596216,-0.1375472993,0.4978104532,0.6213443875,-0.1268184632,0.5800279379,0.5468713045,-0.0261928644,0.6081454754,0.5083417296,-0.09497135133,0.5785194635,0.5626944304,-0.1047109216,0.545994401,0.6167374253,-0.08769055456,8
C:\Thesis\Hand Detection\Nahar\Sign 8\Image frames\Sign_8 - Frame (17).jpg,0.4569875896,0.7493476868,-0.0001281981822,0.3689056337,0.6931942701,-0.04233535007,0.3123252094,0.5775752068,-0.04493966699,0.2717660069,0.4775758088,-0.05958887562,0.2143223882,0.4173871279,-0.07652174681,0.4325656295,0.4299463034,0.0137362387,0.4369444847,0.2882870436,-0.006368058734,0.4413017929,0.2025044858,-0.01988685504,0.4446654618,0.1276175678,-0.02289239876,0.4963675439,0.4502758086,0.01224021893,0.5417058468,0.3131321073,-0.01756934263,0.5761766434,0.2256186306,-0.05190828815,0.6090649366,0.1503276527,-0.07209462672,0.5447211266,0.4951193035,-0.0004020892375,0.5754271746,0.463656038,-0.09148362279,0.5339894891,0.5530232787,-0.126955986,0.4996090829,0.6204910278,-0.1169589981,0.5884929299,0.5506184697,-0.01329140551,0.6169418097,0.5115477443,-0.08548628539,0.5846810937,0.569337666,-0.102076441,0.5513769388,0.6207183003,-0.08939531446,8
C:\Thesis\Hand Detection\Nahar\Sign 8\Image frames\Sign_8 - Frame (18).jpg,0.4510062337,0.7350318432,-0.000162596436,0.367759496,0.6869971752,-0.05707119405,0.3127779663,0.5748589039,-0.06721647084,0.2704095244,0.4765941501,-0.08728749305,0.216513291,0.4062998295,-0.1110452041,0.4289854765,0.4359219968,-0.02017637715,0.4320566952,0.2918667793,-0.04484384507,0.4360792339,0.2012906671,-0.05251668394,0.4397650957,0.122317642,-0.05263265967,0.4925403893,0.4561332464,-0.01572853886,0.5355019569,0.3193165958,-0.04257929325,0.5710618496,0.2339157015,-0.06982779503,0.6066435575,0.159466058,-0.08715244383,0.5395578146,0.4974107146,-0.02088654786,0.5680096745,0.4719346762,-0.1146992967,0.5256298184,0.5574041605,-0.1460277289,0.490935117,0.6265746951,-0.1335363686,0.5813184977,0.5492412448,-0.02736589499,0.605412364,0.5098326802,-0.09981466085,0.5729519725,0.5656870604,-0.1107037365,0.5398561358,0.6212341785,-0.09332124144,8
C:\Thesis\Hand Detection\Nahar\Sign 8\Image frames\Sign_8 - Frame (19).jpg,0.4487935603,0.7369168997,-0.0001119923327,0.3588981628,0.6944896579,-0.05569396913,0.305290699,0.5920133591,-0.07402933389,0.2653435469,0.4915323257,-0.09596252441,0.2088217735,0.4182154536,-0.124871403,0.4208464026,0.4481475353,-0.005829445552,0.430660069,0.302976191,-0.02910236828,0.4341652393,0.2094212621,-0.04983127117,0.4376480877,0.1272474229,-0.05724207684,0.4846998155,0.4680345654,-0.001042965683,0.5308510065,0.3330502212,-0.03293123096,0.5638228655,0.2369932085,-0.07182958722,0.600888133,0.1565096676,-0.09664943814,0.5328096151,0.5112396479,-0.005403304938,0.5652837157,0.4782365561,-0.1034319922,0.5204449296,0.5635666847,-0.1399677545,0.4880413711,0.6325917244,-0.1240071729,0.5779423714,0.5625500679,-0.01194422971,0.6052497625,0.5230085254,-0.08437143266,0.5728330612,0.5732318163,-0.09437579662,0.542090416,0.6220013499,-0.07344996929,8
C:\Thesis\Hand Detection\Nahar\Sign 8\Image frames\Sign_8 - Frame (20).jpg,0.4454622865,0.7528940439,-0.0001703494781,0.3584826887,0.690369308,-0.03284404427,0.3014401793,0.5713095069,-0.02632219531,0.2587923408,0.4736589491,-0.035343647,0.2050387263,0.4147354066,-0.04335875437,0.4266986549,0.431075722,0.02680585533,0.4240068793,0.2840013802,0.01460006367,0.4257829487,0.1941367537,0.009440477006,0.4267081022,0.119560957,0.009553519078,0.4912106693,0.4555525184,0.02184119634,0.5315124393,0.3163013756,0.001196691301,0.5677582026,0.2285322994,-0.02604526468,0.6015944481,0.1531847119,-0.04240075126,0.5393797755,0.5025461316,0.005959185772,0.5648331642,0.4636106789,-0.08026109636,0.5224807262,0.5505007505,-0.1171238571,0.4869900346,0.6191022396,-0.10774865,0.5816497207,0.5573090315,-0.009160835296,0.605489552,0.5080074072,-0.07940466702,0.5711770058,0.5644981861,-0.09481996298,0.5359748006,0.6198408604,-0.08191924542,8
C:\Thesis\Hand Detection\Nahar\Sign 8\Image frames\Sign_8 - Frame (21).jpg,0.4445127249,0.7454048991,-0.0001493416348,0.3563092351,0.6955764294,-0.05066920072,0.301001668,0.5816097856,-0.05948407203,0.2585580051,0.4814808667,-0.07881256938,0.2019432038,0.4131046236,-0.1003723666,0.4204133749,0.441064626,-0.006247552112,0.424203217,0.2968488932,-0.02920075506,0.4276410043,0.2067628503,-0.03989670426,0.4309099317,0.1265695691,-0.04130179435,0.485160321,0.4618733227,-0.006893703248,0.5294447541,0.3258213103,-0.03734347597,0.5625001192,0.2339863628,-0.06679216027,0.5974655747,0.1521334052,-0.08504378796,0.533647418,0.5057426691,-0.01636637002,0.5615261197,0.4701504409,-0.1164031327,0.5189990401,0.5583543181,-0.150475204,0.4871716201,0.6297572255,-0.1352406293,0.5775250196,0.5601359606,-0.02784090489,0.6030288935,0.5142754912,-0.1045700908,0.5707688332,0.5714825392,-0.1182716489,0.5390578508,0.6276327372,-0.1009138674,8
C:\Thesis\Hand Detection\Nahar\Sign 8\Image frames\Sign_8 - Frame (22).jpg,0.4460784495,0.7559423447,-0.000112847898,0.3549886048,0.6950910091,-0.02929082885,0.2983592153,0.5769566298,-0.02569987625,0.2583732307,0.4746641517,-0.03768054023,0.2006911039,0.4145994782,-0.05227190256,0.4186323583,0.432218492,0.03434847295,0.4244733155,0.2870981097,0.02323403582,0.4295725822,0.1988188773,0.01356143039,0.4339928627,0.1237637699,0.01205835119,0.4833392799,0.4533117414,0.02751419507,0.5304451585,0.3149526119,0.004223585129,0.5659018159,0.2239067405,-0.02683646604,0.5990438461,0.1480166614,-0.04470361769,0.5325673223,0.4984267056,0.01025048643,0.5637141466,0.4562327862,-0.07549934089,0.5221099257,0.5462269783,-0.1136286035,0.487247467,0.6172613502,-0.1043848172,0.5781159997,0.5525960922,-0.006253203843,0.6058787107,0.5078341365,-0.07589481771,0.5731935501,0.5666914582,-0.09437968582,0.5397748351,0.6197507381,-0.08303571492,8
C:\Thesis\Hand Detection\Nahar\Sign 8\Image frames\Sign_8 - Frame (23).jpg,0.4440684319,0.7537008524,-0.0001614855282,0.3572823107,0.6894106865,-0.04150471091,0.2997765541,0.5716875792,-0.04293479025,0.259216249,0.4738954604,-0.05774562061,0.2047833651,0.4149884582,-0.07430373877,0.4233575463,0.4297269881,0.005432803184,0.4257271588,0.2845397592,-0.01783857308,0.4296582043,0.196423918,-0.02889465541,0.4329057336,0.1228039265,-0.02885820717,0.4885468781,0.4528459013,0.00454796711,0.5327922106,0.3116925955,-0.02571463771,0.5689476728,0.2261775285,-0.0578206256,0.6029854417,0.1515991092,-0.07571606338,0.5377300978,0.4989524484,-0.007166802883,0.5667305589,0.4702849686,-0.09555618465,0.5265553594,0.5606414676,-0.1274659336,0.4937674999,0.6260259151,-0.1168705672,0.5814038515,0.5560529232,-0.01895684004,0.6082130671,0.5108857155,-0.0889948085,0.5775653124,0.5682318211,-0.1047280058,0.5462599397,0.6215844154,-0.0938282758,8
C:\Thesis\Hand Detection\Nahar\Sign 8\Image frames\Sign_8 - Frame (24).jpg,0.4534125626,0.7467881441,-0.0001440671622,0.3648861647,0.692592144,-0.04745689034,0.3068964779,0.5790793896,-0.0555745624,0.264955759,0.4779463708,-0.07480224222,0.2071079314,0.4132468402,-0.09846894443,0.4252028167,0.4374960661,-0.009467574768,0.43104738,0.2928420007,-0.03511520103,0.4359900355,0.2023600787,-0.0498239696,0.4395544231,0.1225071847,-0.05429520085,0.4910016656,0.4586209655,-0.009877598844,0.5363948345,0.3233876228,-0.04561443999,0.5707381368,0.2307008058,-0.0782436505,0.6061162949,0.150288403,-0.09729556739,0.5402271152,0.5031912923,-0.01940519549,0.5696597695,0.4709116817,-0.1201471537,0.5269960165,0.5590712428,-0.1560114771,0.4934250712,0.6297399998,-0.1420986056,0.585283637,0.5583003163,-0.02905634418,0.6117392778,0.5159531236,-0.1080970541,0.579705894,0.574157238,-0.1234873608,0.5468690395,0.6311092973,-0.1067578495,8
C:\Thesis\Hand Detection\Nahar\Sign 8\Image frames\Sign_8 - Frame (25).jpg,0.4530782104,0.7325571775,-0.0001632973872,0.3627247512,0.6858839989,-0.04779718071,0.308155477,0.579947412,-0.05539032444,0.2648084164,0.4840080738,-0.07167886943,0.2095885724,0.4164532721,-0.09148268402,0.4288879037,0.4430220127,-0.00945830252,0.4347118139,0.2973285317,-0.03450088948,0.4371291101,0.2066895962,-0.04593224078,0.4396275878,0.1271571815,-0.04785223678,0.4950523973,0.4633734226,-0.008394666016,0.5385673642,0.3271449208,-0.03903651983,0.5711451769,0.2365632802,-0.0683485195,0.6059094071,0.1570064425,-0.08628737926,0.5439506173,0.50293082,-0.01572063193,0.5675191879,0.4799812436,-0.110264428,0.524453938,0.5635344386,-0.1377277374,0.4930547774,0.6302681565,-0.1219738945,0.5871587992,0.5527777076,-0.02523077652,0.6098945737,0.5130968094,-0.09487006813,0.5783439875,0.5679981709,-0.1024523377,0.5478434563,0.6237463951,-0.0831464082,8
